1	0.001598967
2	0.000800905
3	0.000533434
4	0.000401025
5	0.000319397
6	0.000266243
7	0.000228379
8	0.000200641
9	0.000177966
10	0.000159598
11	0.000145706
12	0.000133441
13	0.000122826
14	0.000114282
15	0.000106293
16	9.9605e-05
17	9.3995e-05
18	8.9234e-05
19	8.4609e-05
20	8.0551e-05
21	7.619e-05
22	7.2398e-05
23	6.9778e-05
24	6.7e-05
25	6.3889e-05
26	6.1448e-05
27	5.8909e-05
28	5.752e-05
29	5.5113e-05
30	5.324e-05
31	5.2102e-05
32	5.0073e-05
33	4.826e-05
34	4.6783e-05
35	4.5769e-05
36	4.4293e-05
37	4.304e-05
38	4.178e-05
39	4.1285e-05
40	0.015246632
