1	0.002392551
2	0.001136037
3	0.000672023
4	0.000457417
5	0.000343601
6	0.000276403
7	0.000231841
8	0.000201592
9	0.000178034
10	0.000160303
11	0.000145241
12	0.000133623
13	0.000123301
14	0.000114671
15	0.000106665
16	9.974e-05
17	9.4339e-05
18	8.909e-05
19	8.4333e-05
20	7.9317e-05
21	7.6214e-05
22	7.3138e-05
23	6.9586e-05
24	6.6765e-05
25	6.3736e-05
26	6.2196e-05
27	5.8869e-05
28	5.7015e-05
29	5.5004e-05
30	5.3488e-05
31	5.225e-05
32	5.0891e-05
33	5.1184e-05
34	5.5131e-05
35	6.5441e-05
36	9.2432e-05
37	0.000158034
38	0.000321131
39	0.000692287
40	0.014108665
